"M.Group.Cluster","genomeName","len","breadth_of_coverage","depth_of_coverage_mean","depth_of_coverage_median","M.Group.Type..k.u.","First.Genome.in.Cluster","Other.Genomes","sample"
"M988","VDB|0002-0016-0-0002|M988-c3548-c3-c2",2073,0.832609744331886,31.994785631518,31,"uVSG","-","-","FF08034401"
"M902","VDB|004A-0075-0-0000|M902-c3340-c0-c1",23966,0.828715680547442,25.2953527012739,29,"uVSG","-","-","FF08034401"
"M645","VDB|0021-000A-0-000A|M645-c2661-c1-c0",2639,0.805987116331944,3.841560883874,3,"uVSG","-","-","FF08034401"
"M976","VDB|000D-003C-0-0003|M976-c3519-c0-c1",13572,0.795019157088123,4.29193697868397,4,"uVSG","-","-","FF08034401"
"M10","VDB|0050-009A-0-0003|M10-c1012-c0-c16",6327,0.774932827564407,3.23536610238629,3,"uVSG","-","-","FF08034401"
"M196","VDB|0030-001F-0-0003|M196-c1395-c0-c5",4610,0.772885032537961,4.13387594723548,3,"uVSG","-","-","FF08034401"
"M282","VDB|0016-006A-0-0000|M282-c3522-c0-c8",6622,0.77061310782241,27.2986478542034,27,"uVSG","-","-","FF08034401"
"M185","VDB|0037-011B-0-0003|M185-c1457-c0-c1",2638,0.759666413949962,22.25249500998,22,"uVSG","-","-","FF08034401"
"M347","VDB|0008-00CB-0-0006|M347-c1113-c0-c11",5136,0.750973520249221,3.88177339901478,3,"uVSG","-","-","FF08034401"
"M697","VDB|0015-000A-0-0000|M697-c3861-c6-c15",4399,1,962.646965219368,1006,"uVSG","-","-","FF08034402"
"M441","VDB|0028-004B-0-0012|M441-c2979-c2-c0",2218,1,1006.03742110009,1074,"uVSG","-","-","FF08034402"
"M616","VDB|0021-00AB-0-0036|M616-c2556-c1-c0",2819,1,65.9240865555161,67,"uVSG","-","-","FF08034402"
"M808","VDB|0010-0092-0-0000|M808-c3098-c0-c1",18422,0.999891434154815,10.5932681867535,10,"uVSG","-","-","FF08034402"
"M851","VDB|004C-00C9-0-0002|M851-c2148-c0-c3",3069,0.993809058325187,6.92983606557377,7,"uVSG","-","-","FF08034402"
"M1031","VDB|0021-0026-0-0019|M1031-c3683-c0-c2",16317,0.970766685052399,19.5768939393939,20,"uVSG","-","-","FF08034402"
"M892","VDB|004C-0072-0-0004|M892-c2676-c0-c3",7912,0.947800808897877,96.4159221229497,99,"uVSG","-","-","FF08034402"
"M940","VDB|004F-00B7-0-0004|M940-c1977-c0-c3",3979,0.934908268409148,3.28548387096774,3,"uVSG","-","-","FF08034402"
"M675","VDB|004F-020D-0-0000|M675-c2727-c0-c1",12423,0.931417531997102,4.70572984184599,4,"uVSG","-","-","FF08034402"
"M347","VDB|003A-0014-0-0001|M347-c1826-c0-c2",43263,0.876753808103923,3.08135825578023,3,"uVSG","-","-","FF08034402"
"M867","VDB|0021-00B0-0-0024|M867-c3209-c0-c10",1997,0.873309964947421,7.85149082568807,8,"uVSG","-","-","FF08034402"
"M229","VDB|000D-003E-0-0004|M229-c1542-c3-c17",6090,0.870771756978653,98.4327739015652,100,"uVSG","-","-","FF08034402"
"M689","VDB|0021-00AC-0-0002|M689-c2763-c0-c1",2512,0.865843949044586,1.93425287356322,2,"uVSG","-","-","FF08034402"
"M753","VDB|0010-006F-0-0003|M753-c3180-c0-c0",33325,0.806271567891973,2.88034537943355,2,"uVSG","-","-","FF08034402"
"M902","VDB|004C-0052-0-0002|M902-c3340-c0-c2",13405,0.784334203655352,26.1393380254898,26,"uVSG","-","-","FF08034402"
"M1130","VDB|0021-001D-0-0009|M1130-c3907-c0-c0",1517,0.763348714568227,2.73143350604491,3,"uVSG","-","-","FF08034402"
"M310","VDB|001D-00F8-0-0007|M310-c1732-c1-c5",5205,0.762343900096061,3.25882056451613,3,"uVSG","-","-","FF08034402"
"M1138","VDB|000D-0023-0-0002|M1138-c3917-c0-c0",16396,0.760429373017809,2.55766762913057,2,"uVSG","-","-","FF08034402"
"M329","VDB|003A-000E-0-0004|M329-c1779-c0-c4",3767,0.756039288558535,2.73665730337079,2,"uVSG","-","-","FF08034402"
"M697","VDB|0015-000A-0-0000|M697-c3861-c6-c15",4399,1,572.002955217095,606,"uVSG","-","-","FF08034407"
"M990","VDB|0016-0068-0-0004|M990-c2783-c0-c4",4516,1,43.4264836138175,44,"uVSG","-","-","FF08034407"
"M302","VDB|0040-00D9-0-0002|M302-c1701-c1-c14",28203,0.994823245753998,10.7874327262359,9,"uVSG","-","-","FF08034407"
"M1005","VDB|004F-002E-0-0001|M1005-c3596-c0-c1",15616,0.992635758196721,6.65363524933875,6,"uVSG","-","-","FF08034407"
"M757","VDB|004F-0228-0-0001|M757-c2104-c0-c5",2982,0.983568075117371,8.61302420729628,9,"uVSG","-","-","FF08034407"
"M727","VDB|004F-0056-0-0001|M727-c2871-c0-c2",33819,0.960347733522576,8.04326005295893,8,"uVSG","-","-","FF08034407"
"M441","VDB|0021-0058-0-0000|M441-c2353-c7-c3",3199,0.953110346983432,329.910134470318,366,"uVSG","-","-","FF08034407"
"M987","VDB|0008-00C7-0-0000|M987-c2772-c0-c0",29719,0.951377906389852,4.66442668175709,4,"uVSG","-","-","FF08034407"
"M808","VDB|0010-0092-0-0000|M808-c3098-c0-c1",18422,0.948702638150038,6.63603593294044,6,"uVSG","-","-","FF08034407"
"M298","VDB|004C-0033-0-0003|M298-c1691-c0-c5",19742,0.9479282747442,5.2968900288554,5,"uVSG","-","-","FF08034407"
"M914","VDB|0040-010D-0-0001|M914-c1802-c0-c6",5142,0.937183975106962,20.7551359203154,23,"uVSG","-","-","FF08034407"
"M806","VDB|0046-014B-0-0000|M806-c3084-c0-c1",2657,0.888596161083929,4.17492587886489,4,"uVSG","-","-","FF08034407"
"M343","VDB|0020-0022-0-0001|M343-c2403-c0-c1",24641,0.887098737875898,8.07763392652912,8,"uVSG","-","-","FF08034407"
"M361","VDB|0015-0048-0-0004|M361-c3790-c0-c15",1616,0.878712871287129,6.48732394366197,6,"uVSG","-","-","FF08034407"
"M347","VDB|003A-000C-0-0004|M347-c1113-c0-c4",47288,0.833530705464388,2.9079307895271,3,"uVSG","-","-","FF08034407"
"M988","VDB|0002-0016-0-0002|M988-c3548-c3-c2",2073,0.82392667631452,11.384074941452,11,"uVSG","-","-","FF08034407"
"M995","VDB|001E-00BF-0-0000|M995-c3569-c0-c1",19465,0.809195992807603,7.90210145387594,4,"uVSG","-","-","FF08034407"
"M892","VDB|0016-0020-0-0000|M892-c3062-c0-c2",16136,0.808316807139316,26.3558997163229,24,"uVSG","-","-","FF08034407"
"M282","VDB|0051-0083-0-000C|M282-c3522-c0-c6",7246,0.801407673199006,42.3483726536938,34,"uVSG","-","-","FF08034407"
"M779","VDB|004A-0027-0-0006|M779-c3013-c0-c0",35369,0.776188187395742,2.44377663643318,2,"uVSG","-","-","FF08034407"
"M1117","VDB|0020-001A-0-0006|M1117-c3877-c1-c0",7264,0.766106828193833,2.67457322551662,2,"uVSG","-","-","FF08034407"
"M282","VDB|0016-000A-0-0000|M282-c3840-c1-c36",3611,1,76.2761008031016,71,"uVSG","-","-","FF08034432"
"M892","VDB|000E-000C-0-0002|M892-c3062-c0-c0",19587,0.99994894572931,34.0107219442459,34,"uVSG","-","-","FF08034432"
"M697","VDB|0040-00CF-0-0002|M697-c3861-c6-c9",6630,0.997586726998492,70.0600241911098,74,"uVSG","-","-","FF08034432"
"M665","VDB|0047-000E-0-0005|M665-c2297-c6-c7",3654,0.997536945812808,28.2982167352538,28,"uVSG","-","-","FF08034432"
"M1064","VDB|001E-002F-0-0000|M1064-c1042-c2-c1",83939,0.943578074554141,14.3638498541722,14,"uVSG","-","-","FF08034432"
"M914","VDB|0040-010D-0-0001|M914-c1802-c0-c6",5142,0.934461299105406,24.4412070759625,28,"uVSG","-","-","FF08034432"
"M459","VDB|004C-009D-0-0006|M459-c3388-c0-c1",10269,0.930275586717304,16.744896891029,5,"uVSG","-","-","FF08034432"
"M441","VDB|0021-0058-0-0000|M441-c2353-c7-c3",3199,0.906533291653642,163.700689655172,168,"uVSG","-","-","FF08034432"
"M498","VDB|0021-0008-0-0007|M498-c2243-c3-c0",3403,0.901557449309433,18.5472620599739,18,"uVSG","-","-","FF08034432"
"M655","VDB|0021-0083-0-0000|M655-c2686-c0-c0",2610,0.868199233716475,6.12180052956752,5,"uVSG","-","-","FF08034432"
"M911","VDB|001D-0016-0-0000|M911-c3361-c1-c0",6393,0.834975754731738,37.6910828025478,35,"uVSG","-","-","FF08034432"
"M1110","VDB|0002-0008-0-0004|M1110-c3101-c0-c11",14775,0.83492385786802,5.07547016861219,3,"uVSG","-","-","FF08034432"
"M262","VDB|0021-0077-0-0008|M262-c1606-c0-c0",5413,0.795122852392389,2.50209107806691,2,"uVSG","-","-","FF08034432"
"M706","VDB|0001-00A1-0-0001|M706-c2807-c0-c4",24531,0.794260323672088,4.59284541161979,3,"uVSG","-","-","FF08034432"
"M1077","VDB|0040-016F-0-0003|M1077-c3780-c0-c3",2295,0.781699346405229,1.83277591973244,2,"uVSG","-","-","FF08034432"
"M995","VDB|001E-00BF-0-0000|M995-c3569-c0-c1",19465,0.781402517338813,9.92353714661407,7,"uVSG","-","-","FF08034432"
"M1019","VDB|0012-0013-0-0001|M1019-c3638-c0-c10",1516,0.767810026385224,1.51975945017182,1,"uVSG","-","-","FF08034432"
"M727","VDB|0051-0046-0-0001|M727-c2871-c0-c40",5203,0.76186815298866,2.88496468213925,3,"uVSG","-","-","FF08034432"
"M646","VDB|0047-002A-0-0004|M646-c3298-c0-c21",4917,0.754931869025829,2.86799568965517,3,"uVSG","-","-","FF08034432"
"M697","VDB|004A-0080-0-0000|M697-c3861-c6-c8",7879,1,1094.9664932098,1058,"uVSG","-","-","FF08034448"
"M484","VDB|001D-00F6-0-0006|M484-c2184-c1-c3",7280,1,49.6006868131868,41,"uVSG","-","-","FF08034448"
"M441","VDB|0021-0026-0-000E|M441-c2353-c7-c3",2850,1,2187.78035087719,2203,"uVSG","-","-","FF08034448"
"M808","VDB|0010-0092-0-0000|M808-c3098-c0-c1",18422,1,22.230213874715,22,"uVSG","-","-","FF08034448"
"M865","VDB|0021-00B6-0-001D|M865-c3105-c0-c1",2088,0.996168582375479,5.82163461538462,5,"uVSG","-","-","FF08034448"
"M757","VDB|0001-0027-0-0003|M757-c2958-c0-c13",4318,0.995136637332098,11.6602280660926,12,"uVSG","-","-","FF08034448"
"M173","VDB|0028-000C-0-0019|M173-c3924-c0-c15",1509,0.992047713717694,7.2124248496994,7,"uVSG","-","-","FF08034448"
"M282","VDB|0045-002A-0-0003|M282-c3522-c0-c7",7176,0.988294314381271,73.8716864072194,74.5,"uVSG","-","-","FF08034448"
"M921","VDB|0009-0082-0-0004|M921-c3088-c1-c0",5790,0.982210708117444,6.64251802356251,6,"uVSG","-","-","FF08034448"
"M564","VDB|0021-00B0-0-000E|M564-c2431-c0-c3",3023,0.973536222295733,5.91675161399932,6,"uVSG","-","-","FF08034448"
"M1005","VDB|0012-001E-0-000B|M1005-c3596-c0-c2",14412,0.970233139050791,11.5495244225131,11,"uVSG","-","-","FF08034448"
"M1128","VDB|002F-004A-0-0000|M1128-c3904-c0-c2",1556,0.953084832904884,5.70667565745111,6,"uVSG","-","-","FF08034448"
"M646","VDB|004F-019F-0-0000|M646-c2666-c0-c8",4848,0.936056105610561,16.8400176289114,17,"uVSG","-","-","FF08034448"
"M801","VDB|004E-0060-0-0003|M801-c143-c0-c5",90431,0.923820371332839,10.6783294630246,9,"uVSG","-","-","FF08034448"
"M1087","VDB|002C-0003-0-0027|M1087-c3803-c0-c0",1575,0.923809523809524,3.37938144329897,3,"uVSG","-","-","FF08034448"
"M488","VDB|0030-000B-0-000A|M488-c2192-c0-c3",2503,0.896923691570116,3.44365256124722,3,"uVSG","-","-","FF08034448"
"M146","VDB|001E-00A7-0-0003|M146-c2684-c0-c11",4965,0.872104733131923,13.2676674364896,12,"uVSG","-","-","FF08034448"
"M1098","VDB|0001-00B8-0-0003|M1098-c2579-c0-c6",2436,0.87192118226601,3.1454802259887,3,"uVSG","-","-","FF08034448"
"M855","VDB|004A-0036-0-0000|M855-c3787-c0-c2",5551,0.851738425508917,3.2654399323181,3,"uVSG","-","-","FF08034448"
"M947","VDB|002B-0009-0-0005|M947-c3449-c0-c2",9707,0.8354795508396,3.62663378545006,3,"uVSG","-","-","FF08034448"
"M892","VDB|001E-0033-0-0002|M892-c3062-c0-c11",11172,0.833959899749373,24.1092626381883,13,"uVSG","-","-","FF08034448"
"M302","VDB|003A-0040-0-0001|M302-c2488-c0-c3",25053,0.823973176865046,7.84881073487381,7,"uVSG","-","-","FF08034448"
"M944","VDB|002F-00F1-0-0000|M944-c3444-c0-c0",29600,0.818952702702703,15.9276845014645,16,"uVSG","-","-","FF08034448"
"M1143","VDB|0020-0018-0-0000|M1143-c3930-c0-c0",8366,0.804685632321301,2.30718954248366,2,"uVSG","-","-","FF08034448"
"M1064","VDB|0010-00B4-0-000F|M1064-c1042-c2-c20",35878,0.776966386086181,2.66182379107476,2,"uVSG","-","-","FF08034448"
"M1140","VDB|004A-0013-0-0002|M1140-c1242-c0-c50",1630,0.767484662576687,3.47162270183853,3,"uVSG","-","-","FF08034448"
"M776","VDB|0012-006E-0-0001|M776-c2271-c0-c11",5604,0.755888650963597,6.40226628895184,6,"uVSG","-","-","FF08034448"
"M1064","VDB|0002-002F-0-0000|M1064-c1042-c2-c105",24967,0.998277726599111,16.9929786551115,17,"uVSG","-","-","FF08034449"
"M706","VDB|002C-0005-0-001A|M706-c2807-c0-c0",33806,0.970774418742235,15.734962520568,16,"uVSG","-","-","FF08034449"
"M696","VDB|004A-0049-0-0003|M696-c2565-c0-c6",3082,0.970149253731343,6.28996655518395,5,"uVSG","-","-","FF08034449"
"M892","VDB|0008-0053-0-0002|M892-c3062-c0-c4",14664,0.948104200763775,96.34827015752,78,"uVSG","-","-","FF08034449"
"M282","VDB|0042-004B-0-0004|M282-c3840-c1-c4",6990,0.932045779685265,63.0990023023791,61,"uVSG","-","-","FF08034449"
"M697","VDB|0012-004C-0-0006|M697-c3861-c6-c3",8968,0.877676181980375,457.425994155762,408,"uVSG","-","-","FF08034449"
"M727","VDB|0051-0046-0-0001|M727-c2871-c0-c40",5203,0.800884105323852,4.79481641468683,4,"uVSG","-","-","FF08034449"
"M808","VDB|0047-0066-0-0006|M808-c3098-c0-c4",11508,0.797097671185262,5.4407500272539,3,"uVSG","-","-","FF08034449"
"M1283","VDB|0012-003B-0-0009|M1283-c822-c0-c0",86367,0.781768499542649,14.2877116071032,13,"uVSG","-","-","FF08034449"
"M902","VDB|004C-0052-0-0002|M902-c3340-c0-c2",13405,0.780231256993659,21.7938617458648,22,"uVSG","-","-","FF08034449"
"M441","VDB|0040-0129-0-0002|M441-c2353-c0-c13",2208,0.753170289855073,550.73120865905,441,"uVSG","-","-","FF08034449"
"M448","VDB|000E-0016-0-0000|M448-c2070-c2-c5",3401,0.751543663628345,3.43544600938967,2,"uVSG","-","-","FF08034449"
"M441","VDB|0021-0058-0-0000|M441-c2353-c7-c3",3199,1,200.826195686152,217,"uVSG","-","-","FF08034459"
"M787","VDB|0048-003B-0-0003|M787-c3035-c0-c5",2381,0.999580008399832,14.7403361344538,15,"uVSG","-","-","FF08034459"
"M892","VDB|0016-0020-0-0000|M892-c3062-c0-c2",16136,0.998636588993555,104.510984237309,85,"uVSG","-","-","FF08034459"
"M996","VDB|001D-00EB-0-0000|M996-c3570-c0-c0",26726,0.99012197859762,15.8507293477439,15,"uVSG","-","-","FF08034459"
"M867","VDB|0021-00AC-0-001A|M867-c3857-c0-c0",1542,0.952658884565499,4.70115724982982,5,"uVSG","-","-","FF08034459"
"M706","VDB|002C-0005-0-001A|M706-c2807-c0-c0",33806,0.941164290362657,4.82716786623503,4,"uVSG","-","-","FF08034459"
"M808","VDB|0010-0092-0-0000|M808-c3098-c0-c1",18422,0.940560199761155,4.68950193339874,5,"uVSG","-","-","FF08034459"
"M806","VDB|0046-014B-0-0000|M806-c3084-c0-c1",2657,0.929243507715469,4.07695423248279,4,"uVSG","-","-","FF08034459"
"M1051","VDB|001D-0117-0-0005|M1051-c3711-c0-c1",13121,0.92874018748571,15.0248645987198,14,"uVSG","-","-","FF08034459"
"M936","VDB|001E-000E-0-0007|M936-c2057-c0-c4",12516,0.910993927772451,12.9094018593229,13,"uVSG","-","-","FF08034459"
"M10","VDB|0030-0086-0-0011|M10-c3368-c0-c1",1860,0.894086021505376,2.59951894167168,2,"uVSG","-","-","FF08034459"
"M492","VDB|0008-004B-0-0000|M492-c2348-c2-c3",3018,0.87375745526839,4.5422828972317,4,"uVSG","-","-","FF08034459"
"M914","VDB|0040-010D-0-0001|M914-c1802-c0-c6",5142,0.828665888759238,47.0725181882187,67,"uVSG","-","-","FF08034459"
"M1017","VDB|004F-018A-0-0000|M1017-c3634-c0-c1",12440,0.818167202572347,8.64767144822165,8,"uVSG","-","-","FF08034459"
"M229","VDB|0024-0055-0-0005|M229-c1542-c3-c9",7848,0.81039755351682,45.7858490566038,29,"uVSG","-","-","FF08034459"
"M1064","VDB|001E-002F-0-0000|M1064-c1042-c2-c1",83939,0.808289352982523,18.0032573289902,17,"uVSG","-","-","FF08034459"
"M786","VDB|001D-00C7-0-0002|M786-c3034-c0-c1",22115,0.778430929233552,13.8712750508278,14,"uVSG","-","-","FF08034459"
"M756","VDB|004C-0076-0-0001|M756-c2952-c0-c7",28685,0.768345825344257,5.68198729582577,4,"uVSG","-","-","FF08034459"
"M527","VDB|0048-0051-0-0000|M527-c2323-c0-c0",21538,0.767109295199183,2.47899770003632,2,"uVSG","-","-","FF08034459"
"M700","VDB|004C-007B-0-0006|M700-c2782-c0-c0",7538,0.763465110108782,4.41407471763684,4,"uVSG","-","-","FF08034459"
"M697","VDB|0010-00F3-0-0001|M697-c3861-c6-c0",10022,1,181.227699062063,157,"uVSG","-","-","FF08034464"
"M441","VDB|0021-0026-0-000E|M441-c2353-c7-c3",2850,1,396.881052631579,403,"uVSG","-","-","FF08034464"
"M1064","VDB|0051-001D-0-0004|M1064-c1042-c1-c26",8600,1,81.8946511627907,82,"uVSG","-","-","FF08034464"
"M892","VDB|000E-000C-0-0002|M892-c3062-c0-c0",19587,0.999897891458621,44.1149859586418,45,"uVSG","-","-","FF08034464"
"M996","VDB|001D-00EB-0-0000|M996-c3570-c0-c0",26726,0.999027164558857,9.95876404494382,10,"uVSG","-","-","FF08034464"
"M1138","VDB|000D-0023-0-0002|M1138-c3917-c0-c0",16396,0.994449865820932,22.5267709291628,23,"uVSG","-","-","FF08034464"
"M1051","VDB|0046-0118-0-0007|M1051-c3711-c0-c0",15645,0.992457654202621,9.81200489469956,10,"uVSG","-","-","FF08034464"
"M1083","VDB|0002-000B-0-0008|M1083-c3797-c0-c1",14709,0.991365830443946,6.801261829653,7,"uVSG","-","-","FF08034464"
"M808","VDB|0010-0092-0-0000|M808-c3098-c0-c1",18422,0.981326674628162,4.92720433676292,5,"uVSG","-","-","FF08034464"
"M646","VDB|0008-003F-0-0001|M646-c3660-c0-c4",4705,0.9798087141339,7.87765726681128,8,"uVSG","-","-","FF08034464"
"M347","VDB|003A-0014-0-0001|M347-c1826-c0-c2",43263,0.975452465154982,18.1954693016753,18,"uVSG","-","-","FF08034464"
"M706","VDB|002C-0005-0-001A|M706-c2807-c0-c0",33806,0.968171330533041,6.05352887259395,6,"uVSG","-","-","FF08034464"
"M798","VDB|001E-0069-0-0006|M798-c3071-c0-c0",31306,0.948188845588705,6.91412882360868,6,"uVSG","-","-","FF08034464"
"M715","VDB|001E-001A-0-0002|M715-c2986-c0-c16",1939,0.946879834966478,4.91721132897603,5,"uVSG","-","-","FF08034464"
"M212","VDB|0015-000B-0-000D|M212-c1504-c0-c25",1759,0.943149516770893,5.65943339361061,5,"uVSG","-","-","FF08034464"
"M1063","VDB|001E-0012-0-0002|M1063-c3742-c0-c0",18282,0.941308390766875,4.44825382067523,4,"uVSG","-","-","FF08034464"
"M786","VDB|001D-00C7-0-0002|M786-c3034-c0-c1",22115,0.934885824101289,10.74084643289,10,"uVSG","-","-","FF08034464"
"M343","VDB|002C-0017-0-0012|M343-c2403-c0-c0",34236,0.911730342329711,13.7527391555071,14,"uVSG","-","-","FF08034464"
"M1335","VDB|0021-00B0-0-003A|M1335-c3876-c0-c5",1534,0.910691003911343,3.78167501789549,4,"uVSG","-","-","FF08034464"
"M1283","VDB|0015-0005-0-0009|M1283-c975-c0-c123",2062,0.909796314258002,5.0410447761194,4,"uVSG","-","-","FF08034464"
"M832","VDB|004C-0062-0-0001|M832-c3151-c0-c0",25602,0.903054448871182,18.6665657439446,19,"uVSG","-","-","FF08034464"
"M1143","VDB|0020-0018-0-0000|M1143-c3930-c0-c0",8366,0.883098254841023,3.38400108283703,3,"uVSG","-","-","FF08034464"
"M867","VDB|004F-003D-0-0003|M867-c2128-c1-c18",3206,0.878976918278228,16.2672107877928,16,"uVSG","-","-","FF08034464"
"M1147","VDB|0015-0036-0-0001|M1147-c3381-c1-c16",10629,0.854925204628846,10.5614614284142,8,"uVSG","-","-","FF08034464"
"M787","VDB|000C-001E-0-0006|M787-c3035-c0-c0",20601,0.849036454541042,11.1771196615402,11,"uVSG","-","-","FF08034464"
"M936","VDB|003A-003B-0-0004|M936-c1225-c5-c0",10629,0.829805249788315,6.83730158730159,6,"uVSG","-","-","FF08034464"
"M282","VDB|0051-0083-0-000C|M282-c3522-c0-c6",7246,0.827353022357163,47.56647206005,35,"uVSG","-","-","FF08034464"
"M1110","VDB|0008-0013-0-0002|M1110-c3831-c0-c8",11199,0.800250022323422,10.1179424235662,10,"uVSG","-","-","FF08034464"
"M902","VDB|004A-0075-0-0000|M902-c3340-c0-c1",23966,0.789284820161896,9.46373440473673,9,"uVSG","-","-","FF08034464"
"M406","VDB|004E-0009-0-0004|M406-c1130-c0-c54",3227,0.78896808180973,4.78161822466614,3,"uVSG","-","-","FF08034464"
"M1028","VDB|002E-0001-0-000D|M1028-c2893-c0-c0",2318,0.77739430543572,2.61209766925638,2,"uVSG","-","-","FF08034464"
"M179","VDB|004C-0094-0-0001|M179-c1380-c0-c0",29402,0.758859941500578,7.15224991036214,4,"uVSG","-","-","FF08034464"
"M1049","VDB|0051-00B8-0-0002|M1049-c3702-c0-c4",12649,0.755474741086252,6.01894097948933,5,"uVSG","-","-","FF08034464"
"M441","VDB|0021-0058-0-0000|M441-c2353-c7-c3",3199,1,638.051891216005,663,"uVSG","-","-","FF08034475"
"M697","VDB|0015-000A-0-0000|M697-c3861-c6-c15",4399,1,1189.77017503978,1250,"uVSG","-","-","FF08034475"
"M892","VDB|000E-000C-0-0002|M892-c3062-c0-c0",19587,0.999897891458621,33.73515445494,32,"uVSG","-","-","FF08034475"
"M801","VDB|0047-0051-0-0000|M801-c2262-c0-c57",3991,0.99198195940867,9.55796918413741,10,"uVSG","-","-","FF08034475"
"M805","VDB|0001-009F-0-0001|M805-c3083-c2-c4",1849,0.936181719848567,5.30098209127672,4,"uVSG","-","-","FF08034475"
"M822","VDB|004F-00C8-0-0006|M822-c3135-c0-c2",3929,0.93382540086536,6.48678113927501,6,"uVSG","-","-","FF08034475"
"M898","VDB|000E-0029-0-0003|M898-c3330-c2-c1",2058,0.920310981535471,8.02059134107709,8,"uVSG","-","-","FF08034475"
"M1110","VDB|002F-0101-0-0009|M1110-c2124-c0-c96",9231,0.878994691799372,4.53093418782352,4,"uVSG","-","-","FF08034475"
"M696","VDB|0008-00CA-0-0000|M696-c2847-c1-c1",2385,0.868343815513627,3.5620473201352,4,"uVSG","-","-","FF08034475"
"M112","VDB|0002-000F-0-0001|M112-c1289-c1-c0",26574,0.861368254685031,4.12892092616863,3,"uVSG","-","-","FF08034475"
"M349","VDB|0052-0061-0-0000|M349-c1834-c1-c13",1683,0.857991681521093,8.29016620498615,8,"kVSG","NC_029012_Parabacteroides_phage_YZ2015a","NC_0290121_Parabacteroides_phage_YZ2015a","FF08034475"
"M1117","VDB|004F-00F5-0-0001|M1117-c3877-c1-c1",2816,0.802556818181818,4.04557522123894,3,"uVSG","-","-","FF08034475"
"M83","VDB|0046-0078-0-0000|M83-c1217-c0-c10",7928,0.799697275479314,235.93738170347,260,"uVSG","-","-","FF08034475"
"M954","VDB|0001-0023-0-0000|M954-c2918-c0-c0",25752,0.755436470953712,8.07407217024776,8,"uVSG","-","-","FF08034475"
"M720","VDB|0026-003B-0-0001|M720-c2846-c0-c3",3196,1,23.1680225281602,26,"uVSG","-","-","FF08034476"
"M892","VDB|0016-0020-0-0000|M892-c3062-c0-c2",16136,0.995166088249876,34.0671316477768,26,"uVSG","-","-","FF08034476"
"M939","VDB|0037-00E7-0-0000|M939-c3437-c0-c0",24880,0.994332797427653,10.1216702372772,10,"uVSG","-","-","FF08034476"
"M898","VDB|0037-00E0-0-0002|M898-c3330-c2-c2",2055,0.991727493917275,18.2605495583906,19,"uVSG","-","-","FF08034476"
"M867","VDB|004F-00B6-0-0001|M867-c2376-c0-c12",3180,0.985220125786163,11.7050750079796,12,"uVSG","-","-","FF08034476"
"M448","VDB|004C-00DB-0-0000|M448-c2070-c2-c9",1725,0.982608695652174,9.97994100294985,10,"uVSG","-","-","FF08034476"
"M282","VDB|0050-004B-0-0001|M282-c2502-c0-c0",6024,0.965471447543161,21.8619325997249,9,"uVSG","-","-","FF08034476"
"M1064","VDB|0002-002F-0-0000|M1064-c1042-c2-c105",24967,0.904914487123002,11.5300314256628,11,"uVSG","-","-","FF08034476"
"M1056","VDB|0028-0052-0-0009|M1056-c3720-c2-c0",1625,0.875076923076923,14.9542897327707,17,"uVSG","-","-","FF08034476"
"M805","VDB|0040-00F2-0-0001|M805-c3083-c2-c0",6147,0.868879128029933,12.2211196405168,12,"uVSG","-","-","FF08034476"
"M1098","VDB|004C-00B6-0-0001|M1098-c3832-c0-c3",4272,0.868679775280899,5.45594179466451,5,"uVSG","-","-","FF08034476"
"M1320","VDB|001D-000D-0-0000|M1320-c914-c0-c11",11841,0.863947301748163,12.2797653958944,12,"uVSG","-","-","FF08034476"
"M241","VDB|004F-01F7-0-0002|M241-c1744-c0-c0",23068,0.853433327553321,6.28150556204602,5,"uVSG","-","-","FF08034476"
